time,battery_voltage,fl,fr,bl,br,x_position,y_position,angle,x_velocity,y_velocity,angular_velocity
0.005699,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000342,0.000347,-0.000249,-0.010266,0.010407,-0.003272
0.112352,12.777000,0.000000,0.000000,0.000000,0.000000,12.126948,35.461949,-0.000188,-0.003422,0.003469,-0.001091
0.213241,12.786000,0.000000,0.000000,0.000000,0.000000,12.126323,35.462582,-0.000339,-0.013688,0.013875,-0.004363
0.314050,12.773000,-0.999978,0.999941,0.999803,-0.999971,12.125704,35.463210,-0.000338,0.000000,0.000000,0.000000
0.414896,9.880000,-0.999916,0.999391,0.543681,-0.999899,12.089239,36.264483,0.037038,-0.214494,8.038384,0.340339
0.515858,10.422000,-0.999916,0.999391,0.543681,-0.999899,11.997023,37.886013,0.014965,-0.543842,20.929783,-0.066541
0.617501,12.131000,-0.544192,0.220576,0.342351,-0.665437,11.930236,40.551735,0.058306,-0.051547,26.417100,0.471239
0.719202,12.205000,-0.261095,0.585575,0.594502,-0.270056,11.652557,42.609968,0.071127,-3.501680,23.748707,0.114537
0.820287,11.930000,-0.578154,0.487432,0.527212,-0.617848,11.234032,46.217834,0.042422,0.527581,20.995691,-0.087266
0.921178,11.912000,-0.578154,0.487432,0.527212,-0.617848,11.218209,49.285526,0.042545,1.203858,22.680230,-0.099266
1.023458,11.912000,-0.999996,0.999995,0.999993,-0.999995,11.039326,53.463440,0.031800,-0.865153,24.369630,-0.080721
1.124086,10.479000,-0.999996,0.999995,0.999993,-0.999995,10.684398,57.183438,0.025168,-1.805767,27.142749,-0.004363
1.225980,10.702000,-0.999988,0.999983,0.999977,-0.999986,10.406872,63.458051,-0.013007,-0.465629,36.172491,-0.255254
1.326822,10.863000,-0.999909,0.999824,0.999769,-0.999896,10.431505,68.715178,-0.021410,-0.427742,40.179882,-0.136354
1.427652,9.395000,0.903846,-0.261597,-0.067723,0.716473,10.434026,77.361259,-0.008920,-0.443267,42.198855,0.030543
1.528629,11.217000,0.274066,0.276929,0.389047,0.145540,10.550753,80.583889,-0.007314,0.626393,19.187669,0.018544
1.629438,12.218000,0.274066,0.276929,0.389047,0.145540,11.381380,81.923860,-0.072027,7.444020,7.295208,-0.553051
1.730344,12.415000,0.274066,0.276929,0.389047,0.145540,13.178508,82.187552,-0.083172,14.059954,1.558226,-0.325068
1.841549,10.134000,-0.037319,0.999947,0.999943,0.997465,16.246919,82.526913,-0.120880,17.648416,5.968697,-0.328340
1.942358,11.855000,0.664926,0.244240,0.404478,0.502344,17.992732,82.581926,-0.055371,26.019484,2.383957,0.514872
2.043628,12.380000,0.523982,0.115880,0.060187,0.580093,22.839842,82.422875,-0.013505,32.969540,-1.512437,0.315250
2.154136,12.275000,0.447135,0.513924,0.481358,0.488047,27.745606,81.925993,-0.044481,30.487748,-2.454659,-0.020726
2.255667,12.279000,0.308970,0.357180,0.361706,0.313259,31.636706,81.572406,-0.025940,30.631503,-1.339007,0.169079
2.369737,12.624000,0.308970,0.357180,0.361706,0.313259,36.550348,81.450935,-0.007364,29.165462,0.158894,0.105811
2.470770,12.598000,0.312090,0.997589,0.998469,0.073325,40.621545,81.403776,-0.002565,26.037482,0.170683,0.065450
2.571505,11.396000,0.312090,0.997589,0.998469,0.073325,43.164821,81.581535,-0.007521,28.611672,4.010841,-0.019635
2.674371,12.222000,0.535630,-0.092176,-0.049416,0.492983,47.181325,82.390149,-0.022291,30.861130,5.014753,-0.119991
2.775364,11.602000,0.477633,0.713654,0.853069,0.336572,52.158396,82.266336,-0.030045,26.907118,-1.306426,-0.038179
2.876735,12.598000,0.280058,-0.034326,0.055970,0.197299,55.394253,82.296927,-0.040566,29.714848,1.837150,-0.197440
2.984112,11.768000,-0.178075,-0.471579,-0.429340,-0.217997,59.672903,82.285338,-0.124913,16.886279,1.619919,-0.738492
3.084971,11.956000,-0.178075,-0.471579,-0.429340,-0.217997,60.506146,82.259056,-0.167402,6.933376,1.665017,-0.729766
3.186098,11.803000,0.451946,-0.640155,-0.718761,0.531013,60.134518,82.466255,-0.220140,-13.247497,-0.815248,-0.270526
3.286912,11.274000,0.809258,-0.213383,-0.169229,0.766486,58.785388,82.160314,-0.210550,-12.635110,-9.720825,-0.200713
3.387922,11.571000,0.492424,-0.407905,-0.420013,0.511115,57.646646,80.825023,-0.204643,-7.625059,-16.720524,-0.010908
3.489387,12.008000,0.602642,-0.284452,-0.294280,0.613514,57.206148,77.169972,-0.191433,2.569144,-19.457547,0.047997
3.592397,12.017000,0.602642,-0.284452,-0.294280,0.613514,57.168175,74.911672,-0.191594,4.630534,-19.127998,0.013090
3.702666,12.227000,0.517924,-0.232123,-0.252166,0.541823,57.836301,70.790961,-0.187697,8.153768,-18.528555,0.026180
3.803606,12.222000,0.517924,-0.232123,-0.252166,0.541823,58.152276,69.455544,-0.182995,9.363727,-18.064400,0.058905
3.904936,12.192000,0.999994,-0.891925,-0.999986,0.999996,59.151817,66.513402,-0.176052,9.000577,-16.038517,0.017453
4.005694,10.352000,0.999981,-0.398987,-0.999911,0.999984,60.142995,62.944470,-0.182294,8.992148,-22.680958,-0.157080
4.107955,10.890000,0.999981,-0.398987,-0.999911,0.999984,60.372875,61.069164,-0.186151,5.998539,-27.546542,-0.015272
4.209846,11.541000,0.998801,-0.632988,0.559660,0.633847,61.209605,53.526643,-0.089057,13.462264,-33.202293,0.631591
4.310716,10.496000,-0.999622,-0.574633,-0.203504,-0.999668,61.603398,51.460293,-0.200762,18.210647,-28.486066,-0.929388
4.412026,11.440000,0.187090,-0.643823,-0.608987,0.152074,62.549020,48.884966,-0.389983,8.706342,-12.905501,-1.283908
4.513335,11.764000,0.187090,-0.643823,-0.608987,0.152074,61.672620,47.356732,-0.550923,-3.758208,-10.875396,-0.886846
4.617361,11.899000,0.187090,-0.643823,-0.608987,0.152074,60.053641,46.263807,-0.550068,-9.629365,-13.899590,-0.366519
4.718077,11.978000,0.999999,-1.000000,-0.999999,-0.760225,58.834925,45.673629,-0.551684,-11.924190,-14.959701,-0.275980
4.819037,10.308000,0.999999,-1.000000,-0.999999,-0.760225,56.865338,44.815107,-0.568587,-10.799991,-20.398374,-0.233438
4.920860,10.203000,0.999999,-0.999999,-0.999999,0.999991,54.099285,43.607225,-0.783928,-12.539026,-24.329650,-1.865321
5.029277,10.531000,0.999997,-0.999999,-0.999998,0.999990,48.695192,41.004326,-0.929503,-5.237936,-32.966614,-0.954477
5.130489,10.833000,0.999986,-0.999995,-0.999993,0.959398,45.532055,38.759447,-0.885726,-1.102573,-39.092036,-0.077449
5.236570,11.794000,0.331320,-0.808345,-0.687849,0.210807,44.071338,37.907914,-0.858000,-21.281788,-13.221648,0.391608
5.337730,11.777000,0.331320,-0.808345,-0.687849,0.210807,40.804654,38.483093,-0.519109,-26.953770,-8.981056,1.151917
5.439367,11.689000,0.331320,-0.808345,-0.687849,0.210807,37.129875,38.344773,-0.379650,-20.398867,-15.066320,1.411535
5.540077,9.775000,-0.999933,-0.999976,-0.999975,-0.999941,34.608563,37.748477,-0.489305,-18.392807,-13.623435,-0.187623
5.641004,10.610000,-0.807474,-0.999831,-0.957994,-0.998044,32.407741,37.961944,-0.405721,-28.502640,-7.799554,0.885755
5.743497,11.908000,0.173792,-0.502194,0.267886,-0.470291,26.719516,39.341858,-0.345003,-41.350189,-5.988118,0.366519
5.844409,12.332000,0.315093,-0.020729,0.386486,-0.058546,23.301595,40.390596,-0.450446,-35.556345,-0.563540,-1.320996
5.945433,12.218000,0.315093,-0.020729,0.386486,-0.058546,20.175245,41.519722,-0.730897,-21.147521,-6.977130,-2.254747
6.046555,12.550000,0.258473,-0.043884,0.184761,-0.017356,18.597586,42.346356,-0.944236,-15.653797,-6.114842,-3.016147
6.147754,12.528000,0.258473,-0.043884,0.184761,-0.017356,17.411160,43.275079,-1.260734,-10.502711,-5.520183,-2.460914
6.248952,12.537000,0.856474,0.647483,0.556356,0.947486,16.713281,43.947627,-1.418564,-4.805421,-3.588542,-1.652609
6.351318,10.304000,0.856474,0.647483,0.556356,0.947486,16.443994,43.975831,-1.489807,-2.553110,-2.983511,-1.352630
6.457756,12.454000,0.118718,0.240036,0.212447,0.146307,16.131623,43.033438,-1.552675,14.455246,-1.678385,-0.658862
6.558745,12.555000,-0.065758,0.013965,0.008664,-0.060459,16.246681,41.457912,-1.522402,10.695642,2.094581,0.046906
6.660042,12.594000,-0.060493,-0.035526,-0.036417,-0.059601,16.642260,40.509880,-1.516868,1.453447,1.518031,0.017453
6.761118,12.633000,-0.027414,-0.024344,-0.024478,-0.027280,16.573090,40.598963,-1.517383,-1.228163,-0.505778,0.003272
6.862414,12.642000,-0.027414,-0.024344,-0.024478,-0.027280,16.564955,40.728385,-1.516676,-0.468878,0.016653,0.013090
6.963273,12.629000,0.584852,0.195072,0.192611,0.587312,16.560137,40.727715,-1.517334,0.040287,-0.054810,-0.001091
7.064102,11.785000,0.107478,0.039104,0.038540,0.108041,16.362431,40.263906,-1.